#########################################################################################################################################################################################################################################
# Investigation Details
# ======================
# Investigator Name: Solomon Sonya
# Investigation Description: MemLabs Lab 1
# Investigation Date: 2022-01-16-0854:41
#
# Analysis Framework
# ======================
# Analysis Framework Name: Xavier Framework
# Analysis Framework Version: 2.111
#
# Memory Analysis Binary
# ======================
# File Name: vol_2.6.exe	 File Size: 15.79 MBs	 Creation Date: 2022-01-08-0433:36	 Last Accessed: 2022-01-08-0433:36	 Last Modified: 2021-02-28-2153:29	 
# MD5: 2fc05486a3fe93cef213cc37748bf556	 SHA-256: 672a00461ffb8d59536c86192450b66d552e67809fc8584d1792b42b22c5f4e1	 
#
# Analysis Image Details
# ======================
# Memory Image Path: C:\xavier\xavier_framework\import\memory_image\MemoryDump_Lab1.raw
# File Name: MemoryDump_Lab1.raw	 File Size: 1.07 GBs	 Creation Date: 2022-01-16-0853:49	 Last Accessed: 2022-01-16-0853:50	 Last Modified: 2019-12-11-0838:17	 
# MD5: b9fec1a443907d870cb32b048bda9380	 SHA-256: 88e708413898c98351d1a5a221799fc34460dfecb20e482ca5247b0b113b8cf2	 
#
# Plugin Details
# ======================
# Plugin Name: ldrmodules
# Plugin Description: Detect unlinked DLLs
#
# Execution Details
# ======================
# Execution Command: "C:\xavier\xavier_framework\import\memory_analysis\vol_2.6.exe" -f "C:\xavier\xavier_framework\import\memory_image\MemoryDump_Lab1.raw" ldrmodules --profile=Win7SP1x64
#########################################################################################################################################################################################################################################


Volatility Foundation Volatility Framework 2.6
Pid      Process              Base               InLoad InInit InMem MappedPath
    1372 svchost.exe          0x000007fefa3a0000 True   True   True  \Windows\System32\webio.dll
    1372 svchost.exe          0x000007fefe650000 True   True   True  \Windows\System32\clbcatq.dll
    1372 svchost.exe          0x000007fefe850000 True   True   True  \Windows\System32\usp10.dll
    1372 svchost.exe          0x000007fefe720000 True   True   True  \Windows\System32\sechost.dll
    1372 svchost.exe          0x000007fef8480000 True   True   True  \Windows\System32\FntCache.dll
    1372 svchost.exe          0x000007fefa5b0000 True   True   True  \Windows\System32\winhttp.dll
    1416 TCPSVCS.EXE          0x0000000077a70000 True   True   True  \Windows\System32\kernel32.dll
    1416 TCPSVCS.EXE          0x0000000077c90000 True   True   True  \Windows\System32\ntdll.dll
    1416 TCPSVCS.EXE          0x0000000077b90000 True   True   True  \Windows\System32\user32.dll
    1416 TCPSVCS.EXE          0x000007fefe0e0000 True   True   True  \Windows\System32\imm32.dll
    1416 TCPSVCS.EXE          0x000007fefa2f0000 True   True   True  \Windows\System32\pnrpnsp.dll
    1416 TCPSVCS.EXE          0x000007fefe710000 True   True   True  \Windows\System32\lpk.dll
    1416 TCPSVCS.EXE          0x000007fefe7b0000 True   True   True  \Windows\System32\msvcrt.dll
    1416 TCPSVCS.EXE          0x000007fefebb0000 True   True   True  \Windows\System32\nsi.dll
    1416 TCPSVCS.EXE          0x000007fefc960000 True   True   True  \Windows\System32\WSHTCPIP.DLL
    1416 TCPSVCS.EXE          0x000007fefd180000 True   True   True  \Windows\System32\mswsock.dll
    1416 TCPSVCS.EXE          0x000007fefe390000 True   True   True  \Windows\System32\advapi32.dll
    1416 TCPSVCS.EXE          0x00000000ff700000 True   False  True  \Windows\System32\TCPSVCS.EXE
    1416 TCPSVCS.EXE          0x000007fefdfb0000 True   True   True  \Windows\System32\rpcrt4.dll
    1416 TCPSVCS.EXE          0x000007fefd000000 True   True   True  \Windows\System32\dnsapi.dll
    1416 TCPSVCS.EXE          0x000007fefe850000 True   True   True  \Windows\System32\usp10.dll
    1416 TCPSVCS.EXE          0x000007fefa790000 True   True   True  \Windows\System32\simptcp.dll
    1416 TCPSVCS.EXE          0x000007fefe720000 True   True   True  \Windows\System32\sechost.dll
    1416 TCPSVCS.EXE          0x000007fefe740000 True   True   True  \Windows\System32\gdi32.dll
    1416 TCPSVCS.EXE          0x000007fefd170000 True   True   True  \Windows\System32\wship6.dll
    1416 TCPSVCS.EXE          0x000007fefa380000 True   True   True  \Windows\System32\NapiNSP.dll
    1416 TCPSVCS.EXE          0x000007fefebc0000 True   True   True  \Windows\System32\msctf.dll
    1416 TCPSVCS.EXE          0x000007fefdcb0000 True   True   True  \Windows\System32\KernelBase.dll
    1416 TCPSVCS.EXE          0x000007feffda0000 True   True   True  \Windows\System32\ws2_32.dll
    1416 TCPSVCS.EXE          0x000007fefa250000 True   True   True  \Windows\System32\winrnr.dll
    1416 TCPSVCS.EXE          0x000007fefb8b0000 True   True   True  \Windows\System32\nlaapi.dll
    1508 sppsvc.exe           0x0000000077a70000 True   True   True  \Windows\System32\kernel32.dll
    1508 sppsvc.exe           0x0000000077c90000 True   True   True  \Windows\System32\ntdll.dll
    1508 sppsvc.exe           0x000007fefdfb0000 True   True   True  \Windows\System32\rpcrt4.dll
    1508 sppsvc.exe           0x000007fefd8c0000 True   True   True  \Windows\System32\RpcRtRemote.dll
    1508 sppsvc.exe           0x0000000077b90000 True   True   True  \Windows\System32\user32.dll
    1508 sppsvc.exe           0x000007fefe0e0000 True   True   True  \Windows\System32\imm32.dll
    1508 sppsvc.exe           0x000007fefdcb0000 True   True   True  \Windows\System32\KernelBase.dll
    1508 sppsvc.exe           0x000007fefe9a0000 True   True   True  \Windows\System32\ole32.dll
    1508 sppsvc.exe           0x000007fefd810000 True   True   True  \Windows\System32\cryptbase.dll
    1508 sppsvc.exe           0x000007fef8210000 True   True   True  \Windows\System32\sppwinob.dll
    1508 sppsvc.exe           0x000007fefe720000 True   True   True  \Windows\System32\sechost.dll
    1508 sppsvc.exe           0x000007fefebc0000 True   True   True  \Windows\System32\msctf.dll
    1508 sppsvc.exe           0x000007fefe740000 True   True   True  \Windows\System32\gdi32.dll
    1508 sppsvc.exe           0x000007fefe7b0000 True   True   True  \Windows\System32\msvcrt.dll
    1508 sppsvc.exe           0x000007fefe710000 True   True   True  \Windows\System32\lpk.dll
    1508 sppsvc.exe           0x000007fefe850000 True   True   True  \Windows\System32\usp10.dll
    1508 sppsvc.exe           0x000007fefe390000 True   True   True  \Windows\System32\advapi32.dll
    1508 sppsvc.exe           0x000007fef62a0000 True   True   True  \Windows\System32\sppobjs.dll
    1508 sppsvc.exe           0x00000000ff020000 True   False  True  \Windows\System32\sppsvc.exe
     948 svchost.exe          0x0000000074630000 True   True   True  \Windows\System32\sfc.dll
     948 svchost.exe          0x0000000077c90000 True   True   True  \Windows\System32\ntdll.dll
     948 svchost.exe          0x000007feffcc0000 True   True   True  \Windows\System32\oleaut32.dll
     948 svchost.exe          0x0000000077a70000 True   True   True  \Windows\System32\kernel32.dll
     948 svchost.exe          0x000007fefe0e0000 True   True   True  \Windows\System32\imm32.dll
     948 svchost.exe          0x000007fefdcb0000 True   True   True  \Windows\System32\KernelBase.dll
     948 svchost.exe          0x000007fefe710000 True   True   True  \Windows\System32\lpk.dll
     948 svchost.exe          0x000007fefdd20000 True   True   True  \Windows\System32\crypt32.dll
     948 svchost.exe          0x000007fefe7b0000 True   True   True  \Windows\System32\msvcrt.dll
     948 svchost.exe          0x000007fefb540000 True   True   True  \Windows\System32\xmllite.dll
     948 svchost.exe          0x000007fefe390000 True   True   True  \Windows\System32\advapi32.dll
     948 svchost.exe          0x00000000ff9a0000 True   False  True  \Windows\System32\svchost.exe
     948 svchost.exe          0x000007fefe9a0000 True   True   True  \Windows\System32\ole32.dll
     948 svchost.exe          0x000007fefdfb0000 True   True   True  \Windows\System32\rpcrt4.dll
     948 svchost.exe          0x000007fefd780000 True   True   True  \Windows\System32\sspicli.dll
     948 svchost.exe          0x000007fefc810000 True   True   True  \Windows\System32\wtsapi32.dll
     948 svchost.exe          0x000007fefa7a0000 True   True   True  \Windows\System32\sfc_os.dll
     948 svchost.exe          0x000007fefcc50000 True   True   True  \Windows\System32\ntmarta.dll
     948 svchost.exe          0x000007fefcc80000 True   True   True  \Windows\System32\version.dll
     948 svchost.exe          0x000007fefdac0000 True   True   True  \Windows\System32\userenv.dll
     948 svchost.exe          0x000007fefecd0000 True   True   True  \Windows\System32\iertutil.dll
     948 svchost.exe          0x000007fefef30000 True   True   True  \Windows\System32\shell32.dll
     948 svchost.exe          0x000007fefe110000 True   True   True  \Windows\System32\Wldap32.dll
     948 svchost.exe          0x000007fefe720000 True   True   True  \Windows\System32\sechost.dll
     948 svchost.exe          0x000007fefe740000 True   True   True  \Windows\System32\gdi32.dll
     948 svchost.exe          0x000007fefde90000 True   True   True  \Windows\System32\wintrust.dll
     948 svchost.exe          0x000007fef7f60000 True   True   True  \Windows\System32\wscapi.dll
     948 svchost.exe          0x000007fefe170000 True   True   True  \Windows\System32\urlmon.dll
     948 svchost.exe          0x000007fef8380000 True   True   True  \Program Files\Windows Defender\MpSvc.dll
     948 svchost.exe          0x0000000077b90000 True   True   True  \Windows\System32\user32.dll
     948 svchost.exe          0x000007fefebc0000 True   True   True  \Windows\System32\msctf.dll
     948 svchost.exe          0x000007feffdf0000 True   True   True  \Windows\System32\shlwapi.dll
     948 svchost.exe          0x000007fef82f0000 True   True   True  \Program Files\Windows Defender\MpClient.dll
     948 svchost.exe          0x000007fefccc0000 True   True   True  \Windows\System32\gpapi.dll
     948 svchost.exe          0x000007fefe650000 True   True   True  \Windows\System32\clbcatq.dll
     948 svchost.exe          0x000007fefe850000 True   True   True  \Windows\System32\usp10.dll
     948 svchost.exe          0x000007feffe70000 True   True   True  \Windows\System32\wininet.dll
     948 svchost.exe          0x000007fefdc80000 True   True   True  \Windows\System32\msasn1.dll
     948 svchost.exe          0x000007fefdab0000 True   True   True  \Windows\System32\profapi.dll
    1856 wmpnetwk.exe         0x0000000002310000 False  False  False \Windows\System32\en-US\KernelBase.dll.mui
    1856 wmpnetwk.exe         0x0000000077a70000 True   True   True  \Windows\System32\kernel32.dll
    1856 wmpnetwk.exe         0x00000000ff240000 True   False  True  \Program Files\Windows Media Player\wmpnetwk.exe
    1856 wmpnetwk.exe         0x000007fefdcb0000 True   True   True  \Windows\System32\KernelBase.dll
    1856 wmpnetwk.exe         0x000007fefef30000 True   True   True  \Windows\System32\shell32.dll
    1856 wmpnetwk.exe         0x000007fefc160000 True   True   True  \Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac\comctl32.dll
    1856 wmpnetwk.exe         0x000007fefe9a0000 True   True   True  \Windows\System32\ole32.dll
     480 SearchIndexer.       0x0000000077a70000 True   True   True  \Windows\System32\kernel32.dll
     480 SearchIndexer.       0x0000000075620000 True   True   True  \Windows\System32\NlsLexicons0009.dll
     480 SearchIndexer.       0x000007fefdab0000 True   True   True  \Windows\System32\profapi.dll
     480 SearchIndexer.       0x000007fefd8c0000 True   True   True  \Windows\System32\RpcRtRemote.dll
     480 SearchIndexer.       0x0000000077e60000 True   True   True  \Windows\System32\psapi.dll
     480 SearchIndexer.       0x000007fefd8e0000 True   True   True  \Windows\System32\winsta.dll
     480 SearchIndexer.       0x000007fef7fc0000 True   True   True  \Windows\System32\en-US\tquery.dll.mui
     480 SearchIndexer.       0x000007fefdfb0000 True   True   True  \Windows\System32\rpcrt4.dll
     480 SearchIndexer.       0x000007fefcf10000 True   True   True  \Windows\System32\rsaenh.dll
     480 SearchIndexer.       0x000007fefdd20000 True   True   True  \Windows\System32\crypt32.dll
     480 SearchIndexer.       0x000007feffcc0000 True   True   True  \Windows\System32\oleaut32.dll
     480 SearchIndexer.       0x000007fefdb30000 True   True   True  \Windows\System32\samcli.dll
     480 SearchIndexer.       0x000007fefe710000 True   True   True  \Windows\System32\lpk.dll
     480 SearchIndexer.       0x000007fefc160000 True   True   True  \Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac\comctl32.dll
     480 SearchIndexer.       0x000007fef1ca0000 True   True   True  \Windows\System32\elslad.dll
     480 SearchIndexer.       0x000007fefe390000 True   True   True  \Windows\System32\advapi32.dll
     480 SearchIndexer.       0x00000000ff3e0000 True   False  True  \Windows\System32\SearchIndexer.exe
     480 SearchIndexer.       0x000007fefe9a0000 True   True   True  \Windows\System32\ole32.dll
     480 SearchIndexer.       0x000007fef3480000 True   True   True  \Windows\System32\NaturalLanguage6.dll
     480 SearchIndexer.       0x000007fefd7b0000 True   True   True  \Windows\System32\apphelp.dll
     480 SearchIndexer.       0x0000000077c90000 True   True   True  \Windows\System32\ntdll.dll
     480 SearchIndexer.       0x000007fefd1e0000 True   True   True  \Windows\System32\cryptsp.dll
     480 SearchIndexer.       0x000007fefe0e0000 True   True   True  \Windows\System32\imm32.dll
     480 SearchIndexer.       0x000007fefc810000 True   True   True  \Windows\System32\wtsapi32.dll
     480 SearchIndexer.       0x000007fef8980000 True   True   True  \Windows\System32\esent.dll
     480 SearchIndexer.       0x000007fefd4d0000 True   True   True  \Windows\System32\secur32.dll
     480 SearchIndexer.       0x000007fefe650000 True   True   True  \Windows\System32\clbcatq.dll
     480 SearchIndexer.       0x000007fefcc50000 True   True   True  \Windows\System32\ntmarta.dll
     480 SearchIndexer.       0x000007fefe470000 True   True   True  \Windows\System32\setupapi.dll
     480 SearchIndexer.       0x000007fef2e80000 True   True   True  \Windows\System32\NlsData0009.dll
     480 SearchIndexer.       0x000007fefdc90000 True   True   True  \Windows\System32\devobj.dll
     480 SearchIndexer.       0x000007fefd810000 True   True   True  \Windows\System32\cryptbase.dll
     480 SearchIndexer.       0x000007fefbea0000 True   True   True  \Windows\System32\propsys.dll
     480 SearchIndexer.       0x000007fefdcb0000 True   True   True  \Windows\System32\KernelBase.dll
     480 SearchIndexer.       0x000007fefdac0000 True   True   True  \Windows\System32\userenv.dll
     480 SearchIndexer.       0x000007fef64d0000 True   True   True  \Windows\System32\msidle.dll
     480 SearchIndexer.       0x000007fefdae0000 True   True   True  \Windows\System32\samlib.dll
     480 SearchIndexer.       0x000007fefdc80000 True   True   True  \Windows\System32\msasn1.dll
     480 SearchIndexer.       0x000007fefe7b0000 True   True   True  \Windows\System32\msvcrt.dll
     480 SearchIndexer.       0x000007fefe110000 True   True   True  \Windows\System32\Wldap32.dll
     480 SearchIndexer.       0x000007fefe720000 True   True   True  \Windows\System32\sechost.dll
     480 SearchIndexer.       0x000007fefe740000 True   True   True  \Windows\System32\gdi32.dll
     480 SearchIndexer.       0x000007fefb950000 True   True   True  \Windows\System32\atl.dll
     480 SearchIndexer.       0x000007fefb170000 True   True   True  \Windows\System32\ELSCore.dll
     480 SearchIndexer.       0x000007fefd780000 True   True   True  \Windows\System32\sspicli.dll
     480 SearchIndexer.       0x0000000077b90000 True   True   True  \Windows\System32\user32.dll
     480 SearchIndexer.       0x000007fefdba0000 True   True   True  \Windows\System32\netutils.dll
     480 SearchIndexer.       0x000007fefebc0000 True   True   True  \Windows\System32\msctf.dll
     480 SearchIndexer.       0x000007fef79d0000 True   True   True  \Windows\System32\mssrch.dll
     480 SearchIndexer.       0x000007feffdf0000 True   True   True  \Windows\System32\shlwapi.dll
     480 SearchIndexer.       0x000007fef9800000 True   True   True  \Windows\System32\mssprxy.dll
     480 SearchIndexer.       0x000007fefce10000 True   True   True  \Windows\System32\credssp.dll
     480 SearchIndexer.       0x000007fef7cb0000 True   True   True  \Windows\System32\tquery.dll
     480 SearchIndexer.       0x000007fefd820000 True   True   True  \Windows\System32\sxs.dll
     480 SearchIndexer.       0x000007fefef30000 True   True   True  \Windows\System32\shell32.dll
     480 SearchIndexer.       0x000007fefa0a0000 True   True   True  \Windows\System32\vssapi.dll
     480 SearchIndexer.       0x000007fefb650000 True   True   True  \Windows\System32\es.dll
     480 SearchIndexer.       0x000007fefe850000 True   True   True  \Windows\System32\usp10.dll
     480 SearchIndexer.       0x000007fefa080000 True   True   True  \Windows\System32\vsstrace.dll
     480 SearchIndexer.       0x000007fefded0000 True   True   True  \Windows\System32\cfgmgr32.dll
     480 SearchIndexer.       0x000007fef1b10000 True   True   True  \Windows\System32\NlsData0000.dll
     296 taskhost.exe         0x0000000077a70000 True   True   True  \Windows\System32\kernel32.dll
     296 taskhost.exe         0x0000000002160000 False  False  False \Windows\System32\en-US\KernelBase.dll.mui
     296 taskhost.exe         0x000007fefd8e0000 True   True   True  \Windows\System32\winsta.dll
     296 taskhost.exe         0x0000000077c90000 True   True   True  \Windows\System32\ntdll.dll
     296 taskhost.exe         0x000007fefb8e0000 True   True   True  \Windows\System32\dsrole.dll
     296 taskhost.exe         0x000007fef9780000 True   True   True  \Windows\System32\netprofm.dll
     296 taskhost.exe         0x000007fefdfb0000 True   True   True  \Windows\System32\rpcrt4.dll
     296 taskhost.exe         0x000007fefe740000 True   True   True  \Windows\System32\gdi32.dll
     296 taskhost.exe         0x000007fefcf10000 True   True   True  \Windows\System32\rsaenh.dll
     296 taskhost.exe         0x000007fefb120000 True   True   True  \Windows\System32\dimsjob.dll
     296 taskhost.exe         0x000007feffcc0000 True   True   True  \Windows\System32\oleaut32.dll
     296 taskhost.exe         0x000007fefb140000 True   True   True  \Windows\System32\HotStartUserAgent.dll
     296 taskhost.exe         0x000007fefebb0000 True   True   True  \Windows\System32\nsi.dll
     296 taskhost.exe         0x000007fefe390000 True   True   True  \Windows\System32\advapi32.dll
     296 taskhost.exe         0x00000000ff500000 True   False  True  \Windows\System32\taskhost.exe
     296 taskhost.exe         0x000007fefe9a0000 True   True   True  \Windows\System32\ole32.dll
     296 taskhost.exe         0x000007fefe7b0000 True   True   True  \Windows\System32\msvcrt.dll
     296 taskhost.exe         0x000007fefd1e0000 True   True   True  \Windows\System32\cryptsp.dll
     296 taskhost.exe         0x000007fefd920000 True   True   True  \Windows\System32\slc.dll
     296 taskhost.exe         0x000007fefae00000 True   True   True  \Windows\System32\msutb.dll
     296 taskhost.exe         0x000007fefe0e0000 True   True   True  \Windows\System32\imm32.dll
     296 taskhost.exe         0x000007fefc810000 True   True   True  \Windows\System32\wtsapi32.dll
     296 taskhost.exe         0x000007fefb2c0000 True   True   True  \Windows\System32\PlaySndSrv.dll
     296 taskhost.exe         0x000007fefe850000 True   True   True  \Windows\System32\usp10.dll
     296 taskhost.exe         0x000007fefd810000 True   True   True  \Windows\System32\cryptbase.dll
     296 taskhost.exe         0x000007fefdcb0000 True   True   True  \Windows\System32\KernelBase.dll
     296 taskhost.exe         0x000007fefb700000 True   True   True  \Windows\System32\winmm.dll
     296 taskhost.exe         0x000007fefe720000 True   True   True  \Windows\System32\sechost.dll
     296 taskhost.exe         0x000007fefb130000 True   True   True  \Windows\System32\MsCtfMonitor.dll
     296 taskhost.exe         0x000007fefb740000 True   True   True  \Windows\System32\taskschd.dll
     296 taskhost.exe         0x000007fef9760000 True   True   True  \Windows\System32\npmproxy.dll
     296 taskhost.exe         0x000007fefd780000 True   True   True  \Windows\System32\sspicli.dll
     296 taskhost.exe         0x0000000077b90000 True   True   True  \Windows\System32\user32.dll
     296 taskhost.exe         0x000007fefebc0000 True   True   True  \Windows\System32\msctf.dll
     296 taskhost.exe         0x000007fefe710000 True   True   True  \Windows\System32\lpk.dll
     296 taskhost.exe         0x000007feffdf0000 True   True   True  \Windows\System32\shlwapi.dll
     296 taskhost.exe         0x000007fefd8c0000 True   True   True  \Windows\System32\RpcRtRemote.dll
     296 taskhost.exe         0x000007fefb5b0000 True   True   True  \Windows\System32\dwmapi.dll
     296 taskhost.exe         0x000007fefbe40000 True   True   True  \Windows\System32\uxtheme.dll
     296 taskhost.exe         0x000007fefe650000 True   True   True  \Windows\System32\clbcatq.dll
     296 taskhost.exe         0x000007fefb8b0000 True   True   True  \Windows\System32\nlaapi.dll
    1988 dwm.exe              0x0000000077a70000 True   True   True  \Windows\System32\kernel32.dll
    1988 dwm.exe              0x0000000077c90000 True   True   True  \Windows\System32\ntdll.dll
    1988 dwm.exe              0x0000000077e60000 True   True   True  \Windows\System32\psapi.dll
    1988 dwm.exe              0x000007fefe0e0000 True   True   True  \Windows\System32\imm32.dll
    1988 dwm.exe              0x000007fefe710000 True   True   True  \Windows\System32\lpk.dll
    1988 dwm.exe              0x000007fefdd20000 True   True   True  \Windows\System32\crypt32.dll
    1988 dwm.exe              0x000007fef98a0000 True   True   True  \Windows\System32\d3d10_1core.dll
    1988 dwm.exe              0x000007fefe390000 True   True   True  \Windows\System32\advapi32.dll
    1988 dwm.exe              0x000007fefe9a0000 True   True   True  \Windows\System32\ole32.dll
    1988 dwm.exe              0x000007fefe7b0000 True   True   True  \Windows\System32\msvcrt.dll
    1988 dwm.exe              0x000007fefafe0000 True   True   True  \Windows\System32\WindowsCodecs.dll
    1988 dwm.exe              0x000007fefbe40000 True   True   True  \Windows\System32\uxtheme.dll
    1988 dwm.exe              0x000007fefe850000 True   True   True  \Windows\System32\usp10.dll
    1988 dwm.exe              0x000007fefdcb0000 True   True   True  \Windows\System32\KernelBase.dll
    1988 dwm.exe              0x000007fefdc80000 True   True   True  \Windows\System32\msasn1.dll
    1988 dwm.exe              0x0000000077b90000 True   True   True  \Windows\System32\user32.dll
    1988 dwm.exe              0x000007fefe720000 True   True   True  \Windows\System32\sechost.dll
    1988 dwm.exe              0x000007fefe740000 True   True   True  \Windows\System32\gdi32.dll
    1988 dwm.exe              0x000007fefde90000 True   True   True  \Windows\System32\wintrust.dll
    1988 dwm.exe              0x000007fef8f80000 True   True   True  \Windows\System32\dwmcore.dll
    1988 dwm.exe              0x00000000ff390000 True   False  True  \Windows\System32\dwm.exe
    1988 dwm.exe              0x000007fefebc0000 True   True   True  \Windows\System32\msctf.dll
    1988 dwm.exe              0x000007fefadd0000 True   True   True  \Windows\System32\dwmredir.dll
    1988 dwm.exe              0x000007fef8c00000 True   True   True  \Windows\System32\dxgi.dll
    1988 dwm.exe              0x000007fefdfb0000 True   True   True  \Windows\System32\rpcrt4.dll
    1988 dwm.exe              0x000007fefad90000 True   True   True  \Windows\System32\d3d10_1.dll
    1988 dwm.exe              0x000007fefcc80000 True   True   True  \Windows\System32\version.dll
    1988 dwm.exe              0x000007fefb5b0000 True   True   True  \Windows\System32\dwmapi.dll
     604 explorer.exe         0x0000000077a70000 True   True   True  \Windows\System32\kernel32.dll
     604 explorer.exe         0x0000000002050000 False  False  False \Windows\winsxs\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_6.0.7600.16385_en-us_106f9be843a9b4e3\comctl32.dll.mui
     604 explorer.exe         0x0000000077b90000 True   True   True  \Windows\System32\user32.dll
     604 explorer.exe         0x0000000004430000 False  False  False \Windows\System32\en-US\bthprops.cpl.mui
     604 explorer.exe         0x000007fefcce0000 True   True   True  \Windows\System32\devrtl.dll
     604 explorer.exe         0x000007fef9b80000 True   True   True  \Windows\System32\msxml6.dll
     604 explorer.exe         0x000007fefb900000 True   True   True  \Windows\System32\duser.dll
     604 explorer.exe         0x000007fefcf10000 True   True   True  \Windows\System32\rsaenh.dll
     604 explorer.exe         0x000007fef6b40000 True   True   True  \Program Files\Internet Explorer\ieproxy.dll
     604 explorer.exe         0x000007fefab30000 True   True   True  \Windows\System32\batmeter.dll
     604 explorer.exe         0x000007fefad60000 True   True   True  \Windows\System32\EhStorAPI.dll
     604 explorer.exe         0x000007fefc900000 True   True   True  \Windows\System32\davclnt.dll
     604 explorer.exe         0x0000000003b80000 False  False  False \Windows\System32\en-US\batmeter.dll.mui
     604 explorer.exe         0x000007fef85a0000 True   True   True  \Windows\System32\cscapi.dll
     604 explorer.exe         0x000007fefebb0000 True   True   True  \Windows\System32\nsi.dll
     604 explorer.exe         0x000007fef93f0000 True   True   True  \Windows\System32\PortableDeviceApi.dll
     604 explorer.exe         0x000007fefd820000 True   True   True  \Windows\System32\sxs.dll
     604 explorer.exe         0x000007fefd7b0000 True   True   True  \Windows\System32\apphelp.dll
     604 explorer.exe         0x000007fefaa00000 True   True   True  \Windows\System32\QUTIL.DLL
     604 explorer.exe         0x000007fefe850000 True   True   True  \Windows\System32\usp10.dll
     604 explorer.exe         0x000007fefae60000 True   True   True  \Windows\System32\msls31.dll
     604 explorer.exe         0x000007fefe470000 True   True   True  \Windows\System32\setupapi.dll
     604 explorer.exe         0x000007fefe740000 True   True   True  \Windows\System32\gdi32.dll
     604 explorer.exe         0x000007fef5090000 True   True   True  \Windows\System32\pnidui.dll
     604 explorer.exe         0x000007fef5cb0000 True   True   True  \Windows\System32\srchadmin.dll
     604 explorer.exe         0x000007fefb8d0000 True   True   True  \Windows\System32\hid.dll
     604 explorer.exe         0x000007fefdc80000 True   True   True  \Windows\System32\msasn1.dll
     604 explorer.exe         0x000007fefb4f0000 True   True   True  \Windows\System32\AudioSes.dll
     604 explorer.exe         0x000007fef6b00000 True   True   True  \Windows\System32\provsvc.dll
     604 explorer.exe         0x000007fefe110000 True   True   True  \Windows\System32\Wldap32.dll
     604 explorer.exe         0x00000000759a0000 True   True   True  \Windows\System32\ksuser.dll
     604 explorer.exe         0x000007fef9340000 True   True   True  \Windows\System32\wer.dll
     604 explorer.exe         0x000007fefb950000 True   True   True  \Windows\System32\atl.dll
     604 explorer.exe         0x000007fef7f60000 True   True   True  \Windows\System32\wscapi.dll
     604 explorer.exe         0x000007fefe7b0000 True   True   True  \Windows\System32\msvcrt.dll
     604 explorer.exe         0x0000000005610000 False  False  False \Windows\System32\en-US\KernelBase.dll.mui
     604 explorer.exe         0x000007fef8db0000 True   True   True  \Windows\System32\ExplorerFrame.dll
     604 explorer.exe         0x000007fefb3c0000 True   True   True  \Windows\System32\msacm32.drv
     604 explorer.exe         0x000007fefafe0000 True   True   True  \Windows\System32\WindowsCodecs.dll
     604 explorer.exe         0x000007fefc810000 True   True   True  \Windows\System32\wtsapi32.dll
     604 explorer.exe         0x000007fefc610000 True   True   True  \Windows\System32\dhcpcsvc.dll
     604 explorer.exe         0x000007fef3f10000 True   True   True  \Windows\System32\ieframe.dll
     604 explorer.exe         0x000007fef9820000 True   True   True  \Windows\System32\WPDShServiceObj.dll
     604 explorer.exe         0x000007fefcc80000 True   True   True  \Windows\System32\version.dll
     604 explorer.exe         0x000007fef3eb0000 True   True   True  \Windows\System32\oleacc.dll
     604 explorer.exe         0x000007fef4ad0000 True   True   True  \Windows\System32\imapi2.dll
     604 explorer.exe         0x000007fefe0e0000 True   True   True  \Windows\System32\imm32.dll
     604 explorer.exe         0x000007fef3920000 True   True   True  \Windows\System32\wlanapi.dll
     604 explorer.exe         0x000007fefef30000 True   True   True  \Windows\System32\shell32.dll
     604 explorer.exe         0x000007fefb540000 True   True   True  \Windows\System32\xmllite.dll
     604 explorer.exe         0x000007fefdb50000 True   True   True  \Windows\System32\wkscli.dll
     604 explorer.exe         0x000007fefc160000 True   True   True  \Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac\comctl32.dll
     604 explorer.exe         0x000007fef5770000 True   True   True  \Program Files\Common Files\Microsoft Shared\ink\tiptsf.dll
     604 explorer.exe         0x000007fef4d80000 True   True   True  \Windows\System32\FXSAPI.dll
     604 explorer.exe         0x000007fefe390000 True   True   True  \Windows\System32\advapi32.dll
     604 explorer.exe         0x0000000003ca0000 False  False  False \Windows\System32\en-US\MMDevAPI.dll.mui
     604 explorer.exe         0x000007fefd000000 True   True   True  \Windows\System32\dnsapi.dll
     604 explorer.exe         0x000007fefdfb0000 True   True   True  \Windows\System32\rpcrt4.dll
     604 explorer.exe         0x000007fefd3f0000 True   True   True  \Windows\System32\wevtapi.dll
     604 explorer.exe         0x000007fefd1e0000 True   True   True  \Windows\System32\cryptsp.dll
     604 explorer.exe         0x000007fef57f0000 True   True   True  \Windows\System32\msftedit.dll
     604 explorer.exe         0x000007fefaa20000 True   True   True  \Windows\System32\Syncreg.dll
     604 explorer.exe         0x000007fefb340000 True   True   True  \Windows\System32\midimap.dll
     604 explorer.exe         0x000007fefe720000 True   True   True  \Windows\System32\sechost.dll
